0,1.11022e-16,-0.33,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,6.66134e-19,-0.00198,0
-4.51842e-06,-7.079e-07,-0.330084,6.01682e-07,-0.000193156,-1.24627e-07,0.000676328,0.00066593,-0.000775756,-1.65207e-05,-0.00248056,-0.000123442,-0.0337611,-1.92314e-05,0.11472,0.114747,-2.71105e-08,-4.2474e-09,-0.0059405,-7.47763e-10
-2.34314e-05,9.89844e-08,-0.330522,-4.07496e-05,-0.00108641,1.59542e-06,0.00359407,0.00356426,-0.00137399,0.000138531,-0.0532314,-0.000625172,-0.0646083,-3.24038e-05,0.226225,0.225747,-1.9481e-07,-7.9009e-09,-0.00990414,8.077e-09
-4.00444e-05,1.33647e-05,-0.331281,-0.000710385,-0.00195932,3.35988e-05,0.00721185,0.00598693,-0.00128058,0.00150491,-0.0651578,-0.0743475,-0.0784139,0.00407928,0.316948,0.210207,-5.75665e-07,7.28814e-08,-0.013875,2.19243e-07
-5.92153e-05,3.33499e-05,-0.332681,-0.00163634,-0.00336382,8.40839e-05,0.0129508,0.00989471,-0.00105944,0.000682297,-0.110594,-0.0318248,-0.0939137,0.00161371,0.392105,0.278812,-1.17122e-06,3.53169e-07,-0.0178587,9.25339e-07
0.000332753,-0.000344872,-0.334833,8.02901e-05,-0.00153639,-0.000644963,0.0131287,0.00303395,0.0473898,-0.0460803,-0.0561456,0.250675,0.334232,-0.0860597,-0.436796,-1.0384,4.70006e-07,-1.51596e-06,-0.0218638,-2.43993e-06
0.0011493,-0.000521335,-0.334679,0.0007524,0.00306116,-0.00089834,0.00465695,-0.0079489,0.0647277,-0.00327328,0.0329406,0.0162396,0.355331,-0.0104287,-0.504779,-0.561088,9.36232e-06,-6.7132e-06,-0.0258809,-1.16998e-05
0.00192193,-0.000560664,-0.334235,0.000931233,0.00708072,-0.00097523,-0.00112077,-0.0136993,0.0641842,-0.00330045,0.0404843,0.0143332,0.319281,-0.00296067,-0.47403,-0.443362,2.77897e-05,-1.32052e-05,-0.0298944,-2.29412e-05
0.00269113,-0.000600722,-0.333743,0.00108908,0.0107313,-0.000980302,-0.00692742,-0.0193746,0.0639328,-0.00341473,0.0374725,0.0128514,0.289796,0.0016277,-0.475027,-0.494232,5.54681e-05,-2.01735e-05,-0.0339022,-3.46744e-05
0.00345154,-0.000644724,-0.333296,0.00137413,0.0138893,-0.000918001,-0.0128172,-0.0243772,0.0629505,-0.00402644,0.0293379,0.0473671,0.243567,0.00518735,-0.452837,-0.415812,9.23242e-05,-2.76462e-05,-0.0379045,-4.60642e-05
0.00419787,-0.000696386,-0.332779,0.00191542,0.0163988,-0.000808298,-0.0181972,-0.0291036,0.0615352,-0.0043367,0.047585,0.0431719,0.181094,0.0117841,-0.447311,-0.364629,0.000138221,-3.56928e-05,-0.0419009,-5.6422e-05
0.00505046,-0.000770752,-0.332507,0.00311914,0.0186002,-0.000627273,-0.0248959,-0.0336423,0.0596017,-0.00605939,0.0172484,0.119224,0.114344,0.0125896,-0.411879,-0.299159,0.000193711,-4.44957e-05,-0.0458926,-6.50354e-05
