10.9519,10.9573,-0.015391,-0.0153911
10.9611,10.9668,-0.0154985,-0.0155019
11.0701,11.0777,-0.0160918,-0.0161245
11.0172,11.191,-0.0158035,-0.0175107
11.1606,11.2493,-0.0177499,-0.0178603
11.4146,10.7829,-0.0293537,-0.0174647
10.9407,10.8954,-0.0267219,-0.0238326
10.9267,10.8846,-0.0256599,-0.0229061
10.935,10.8949,-0.0242899,-0.0209663
10.9936,10.8764,-0.0232475,-0.0188986
10.9567,10.8441,-0.0210396,-0.0167034
11.1111,10.8226,-0.019946,-0.0130818
11.1184,10.7778,-0.0179102,-0.0123282
11.1501,10.7431,-0.0162634,-0.0118936
11.1271,10.7399,-0.0148852,-0.0131584
11.1046,10.7364,-0.0144086,-0.0151984
11.1288,10.7733,-0.0148843,-0.0177165
11.2555,10.9096,-0.0190252,-0.0221193
11.1825,10.8637,-0.0177684,-0.0251633
11.1428,10.9991,-0.0182369,-0.0283122
11.1227,10.9903,-0.0195171,-0.0284977
11.1031,10.9812,-0.0202077,-0.0273107
11.0837,10.9718,-0.0202071,-0.0274964
11.0647,10.962,-0.0198708,-0.0279873
11.046,10.9522,-0.0191972,-0.0283001
11.0497,10.9637,-0.0182711,-0.0285839
11.0313,10.9536,-0.017187,-0.0281093
11.0131,10.9434,-0.0160637,-0.027555
11.0779,11.016,-0.0147498,-0.0262763
11.059,11.0055,-0.0139506,-0.0255814
11.0321,10.9994,-0.0132207,-0.0244912
11.0219,10.9836,-0.013647,-0.0224875
10.9987,10.9759,-0.0140871,-0.0207708
10.9857,10.9623,-0.0149484,-0.0187255
10.9678,10.9519,-0.0160449,-0.0166933
11.0341,11.0241,-0.0174787,-0.0149963
10.9695,10.9726,-0.0187613,-0.0138334
10.9506,10.9631,-0.0199278,-0.0133465
10.9324,10.9534,-0.0208651,-0.0134281
10.9157,10.9419,-0.0214613,-0.0139502
10.8984,10.9324,-0.0215792,-0.0149328
10.8833,10.9201,-0.0212344,-0.0160489
10.8886,10.9309,-0.0201821,-0.0161542
10.8525,10.896,-0.020084,-0.0185304
10.8388,10.8827,-0.0198491,-0.0195412
10.8259,10.869,-0.0195649,-0.0202648
10.8648,10.8252,-0.0198529,-0.0198546
10.852,10.811,-0.0189955,-0.0198272
10.837,10.8007,-0.018379,-0.0195528
10.8229,10.789,-0.0171107,-0.0188703
10.8089,10.7777,-0.0158716,-0.0178983
10.7947,10.7669,-0.0144724,-0.0167687
10.7804,10.7566,-0.0133532,-0.015645
10.7659,10.7468,-0.0126956,-0.0147091
10.7513,10.7375,-0.0125973,-0.0141058
10.7357,10.7273,-0.0130498,-0.0138869
10.7231,10.7185,-0.0142449,-0.0142904
10.7127,10.7028,-0.0157578,-0.0146341
10.8951,10.904,-0.0188438,-0.0164709
10.8725,10.8958,-0.0201534,-0.0175991
10.9459,10.9597,-0.0219327,-0.0186177
11.2118,11.2326,-0.0231338,-0.019464
11.2909,11.394,-0.0228506,-0.0205454
11.3619,11.4649,-0.0221911,-0.0201944
11.4109,11.5116,-0.0216548,-0.0192464
11.5021,11.6069,-0.0207107,-0.018348
11.559,11.5747,-0.0209557,-0.0172944
11.819,11.8349,-0.0200737,-0.0158798
11.8513,11.9636,-0.0181536,-0.0161231
12.0627,12.1779,-0.0166122,-0.015421
12.0324,12.1509,-0.0158692,-0.0153899
12.0752,12.2817,-0.0149656,-0.0166673
12.4049,10.6065,-0.0321147,-0.000161043
12.3843,10.6707,-0.0310299,0.00487762
11.6398,10.8075,-0.021522,0.00188193
11.6387,10.7706,-0.0235815,0.000689194
11.418,10.7908,-0.0181993,-0.000660712
11.3725,10.8036,-0.0157986,-0.00246293
11.3514,10.8319,-0.0153665,-0.00704214
11.3589,10.8744,-0.0168469,-0.0135065
11.3895,10.9328,-0.0195417,-0.0213212
11.3345,10.9057,-0.0225674,-0.0281504
11.3062,10.8975,-0.0252442,-0.0335785
11.3016,10.9103,-0.0269545,-0.0370626
11.3362,10.9609,-0.027598,-0.0385789
11.3934,11.03,-0.0265525,-0.0372923
11.474,11.1276,-0.0259583,-0.0379999
11.7195,11.3901,-0.02523,-0.0382008
11.568,11.269,-0.0245437,-0.0403153
11.5359,11.2573,-0.0243348,-0.0424444
11.5034,11.2467,-0.0232876,-0.0430844
11.512,11.2773,-0.0217,-0.0441339
11.4793,11.2666,-0.0202742,-0.045131
11.4466,11.2562,-0.0185574,-0.0459014
11.4374,11.2678,-0.0168613,-0.0462122
11.5372,11.3878,-0.0154149,-0.0460443
11.5373,11.4131,-0.014027,-0.0456709
11.5021,11.4003,-0.0134581,-0.0442584
11.4851,11.4095,-0.0135005,-0.0445779
11.5654,11.4262,-0.0153551,-0.0427729
11.3701,11.389,-0.0122809,-0.0371921
11.3086,11.3585,-0.0156701,-0.0354756
11.3046,11.364,-0.0190513,-0.0340516
11.3241,11.2823,-0.0257661,-0.0365979
11.3005,11.2634,-0.0268768,-0.0353367
11.3447,11.3112,-0.0271669,-0.0338725
11.3668,11.3365,-0.0267908,-0.0325373
11.343,11.3168,-0.025225,-0.0304192
11.316,11.3006,-0.0247176,-0.027316
11.309,11.3095,-0.0241064,-0.0247014
11.279,11.2967,-0.0232366,-0.0210878
11.3094,11.4258,-0.0213431,-0.0197453
11.2543,11.3919,-0.0192344,-0.0163377
11.2204,11.3827,-0.0174336,-0.014041
11.1857,11.3747,-0.0156109,-0.0127939
11.1747,11.3885,-0.0143559,-0.012711
11.1653,11.4,-0.013825,-0.0136921
11.1366,11.386,-0.0140233,-0.0155184
11.1578,11.4116,-0.0148245,-0.0181129
11.1391,11.3857,-0.0161221,-0.0208385
11.1921,11.4257,-0.0175012,-0.0237453
11.1638,11.3651,-0.0190189,-0.0258089
11.1786,11.352,-0.0196655,-0.0269907
11.1747,11.3123,-0.019859,-0.0269935
11.1699,11.2738,-0.019243,-0.0257286
11.1586,11.2425,-0.0185236,-0.0251646
11.1658,11.2379,-0.01779,-0.0250077
11.216,11.279,-0.0167394,-0.0240869
11.2196,11.277,-0.0154559,-0.0238467
11.3355,11.3067,-0.0145113,-0.0219886
11.3136,11.2843,-0.0136296,-0.0209337
11.2887,11.2654,-0.0133909,-0.0195687
11.2876,11.2675,-0.0135047,-0.0180703
11.2626,11.2491,-0.0138978,-0.0164146
11.2358,11.2332,-0.0146662,-0.0157146
11.3411,11.1748,-0.0166184,-0.0135981
11.4145,11.1681,-0.0181602,-0.0125892
11.356,11.1398,-0.019398,-0.0139838
11.3496,11.1474,-0.020792,-0.0153681
11.2679,11.1631,-0.0209381,-0.0172948
11.3632,11.1761,-0.0219333,-0.0178471
11.3531,11.2542,-0.0217103,-0.0201175
11.3691,11.3502,-0.0208831,-0.0213859
11.3492,11.3235,-0.020614,-0.0217219
11.3723,11.3443,-0.0201545,-0.0213132
11.3464,11.3141,-0.0198011,-0.020098
11.3176,11.3723,-0.0186352,-0.0198691
11.3491,11.3174,-0.0180818,-0.0175713
11.4215,11.3111,-0.0181018,-0.0161878
11.4081,11.3896,-0.0158307,-0.0156906
11.4878,11.3073,-0.0161882,-0.0139273
11.4489,11.3666,-0.0148873,-0.0147092
11.4406,11.3724,-0.0147229,-0.0151752
11.4557,11.3996,-0.015243,-0.0162128
11.4872,11.4404,-0.016756,-0.0180658
11.5501,11.505,-0.0177308,-0.0187444
11.5695,11.527,-0.0188801,-0.0195414
11.5655,11.6148,-0.0203026,-0.0225264
11.6831,11.734,-0.0217261,-0.023339
11.6578,11.6993,-0.0223297,-0.0231866
11.7787,11.8152,-0.0219737,-0.0217886
11.8384,11.8737,-0.0206171,-0.0210844
11.7847,11.8202,-0.0197277,-0.0204233
12.0235,12.1565,-0.018129,-0.0195188
11.8895,12.109,-0.017255,-0.0201406
11.9361,12.0623,-0.0184911,-0.0190772
11.9689,11.9912,-0.0179333,-0.0159919
12.1516,12.2042,-0.0155899,-0.0140138
12.2909,12.3335,-0.0184355,-0.0149542
12.3218,10.9182,-0.0234095,0.00593933
11.7704,11.0142,-0.0270433,-0.0112659
11.7546,11.0251,-0.0294948,-0.017761
11.736,11.0341,-0.0307622,-0.023932
11.6962,11.0243,-0.0307282,-0.0279715
11.6971,11.0524,-0.0330693,-0.0298497
11.6598,11.0472,-0.0361278,-0.0302339
11.6312,11.2922,-0.0356657,-0.0337173
11.8255,11.4312,-0.0367318,-0.0353431
11.8076,11.4325,-0.0379462,-0.0385251
12.0739,11.7326,-0.0385795,-0.040246
12.1928,11.7888,-0.0396201,-0.0417181
12.148,11.7748,-0.0397485,-0.0434737
11.6656,11.7676,-0.0247234,-0.0408306
11.6343,11.7419,-0.0270757,-0.0412349
11.6242,11.7368,-0.0279816,-0.0398391
11.5943,11.7097,-0.0272098,-0.0417943
11.564,11.6829,-0.0268135,-0.0441536
11.5338,11.6567,-0.0270902,-0.0456068
11.5038,11.6307,-0.0267978,-0.0469433
11.4915,11.627,-0.0267627,-0.0475512
11.5849,11.7294,-0.0254442,-0.0485356
11.6516,11.8062,-0.0239802,-0.0488961
11.6192,11.7807,-0.0224152,-0.0485361
11.5655,11.7291,-0.0206073,-0.0483065
11.5523,11.7243,-0.0189179,-0.0483327
11.5206,11.6974,-0.0172532,-0.0473334
11.4886,11.6715,-0.0159849,-0.0454527
