0,1.11022e-16,-6.93889e-18,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,6.66134e-19,-0.003,0
-0.000998431,-0.00382138,0.169528,0.0228379,-0.0158016,-0.00645946,0.0734701,0.0503192,0.00320995,-0.00995967,0.0188979,0.0351435,0.0480647,0.0132243,-0.190815,0.097824,-5.99059e-06,-2.29283e-05,-0.00798283,-3.87567e-05
-0.000899262,-0.00397559,0.169798,0.0231959,-0.0142391,-0.00621777,0.0676337,0.0479412,0.011867,-0.0145801,0.0255992,0.025658,0.183299,0.0285035,-0.537896,-0.417212,-1.73767e-05,-6.971e-05,-0.0119469,-0.00011482
-0.000717491,-0.00416901,0.17014,0.0234261,-0.0115422,-0.00587055,0.0614299,0.0420406,0.0178305,-0.0173876,0.0326769,0.015188,0.256749,0.0402533,-0.505563,-0.513,-2.70773e-05,-0.000118578,-0.0159072,-0.00018735
-0.00046905,-0.00439518,0.170557,0.0235325,-0.00804436,-0.00537902,0.0550546,0.0360865,0.0230864,-0.0201411,0.0396842,0.00534772,0.316218,0.0523849,-0.469379,-0.521489,-3.41965e-05,-0.000169963,-0.0198631,-0.000254848
-0.000158945,-0.00465464,0.171078,0.0235201,-0.00391538,-0.00475328,0.0488099,0.0301503,0.0282522,-0.0228747,0.0465596,-0.00386631,0.369127,0.0657585,-0.544851,-0.528387,-3.79645e-05,-0.000224262,-0.0238133,-0.000315641
0.000208446,-0.00494693,0.171681,0.0233979,0.00075448,-0.00400055,0.0426355,0.0242252,0.0326968,-0.0256106,0.0533571,-0.0125846,0.403205,0.0760785,-0.487165,-0.513661,-3.76675e-05,-0.000281871,-0.0277567,-0.000368164
0.000628864,-0.00527133,0.172344,0.0231742,0.00579922,-0.00312786,0.0364784,0.0184135,0.0365155,-0.0279643,0.0496759,-0.0203003,0.423112,0.0859568,-0.463883,-0.455871,-3.26436e-05,-0.000343181,-0.0316925,-0.000410935
0.00109889,-0.00562659,0.173005,0.0228605,0.0111275,-0.00214494,0.0301174,0.0125744,0.0411358,-0.0307912,0.0564498,-0.0275306,0.452701,0.0961375,-0.529348,-0.519528,-2.22771e-05,-0.000408568,-0.0356205,-0.000442572
0.00161747,-0.0060133,0.173726,0.0224578,0.0166253,-0.00106,0.023971,0.00680304,0.0452166,-0.033431,0.0631507,-0.0345453,0.463365,0.106498,-0.567743,-0.47209,-5.97886e-06,-0.000478407,-0.0395401,-0.000461801
