11.3005,11.3063,1.37069e-05,1.34967e-05
10.9213,10.9626,-0.0208269,-0.0159914
10.9092,10.9511,-0.0221767,-0.0184171
10.9181,10.9616,-0.0235219,-0.0199874
10.8855,10.9264,-0.0258369,-0.0209735
10.8907,10.9323,-0.0275903,-0.0216448
10.8572,10.9004,-0.0296786,-0.0232279
10.8705,10.9146,-0.0309466,-0.0244425
10.8339,10.8767,-0.0323444,-0.0257157
10.8437,10.8874,-0.033925,-0.0263892
10.8359,10.8814,-0.0346368,-0.0276146
10.8248,10.8705,-0.0353003,-0.0284522
10.8135,10.8595,-0.0357275,-0.0286156
10.8022,10.8485,-0.0365654,-0.0290746
10.7912,10.8377,-0.0366484,-0.0288867
10.7515,10.877,-0.0359756,-0.0288241
10.7725,10.8126,-0.0356528,-0.0279094
10.7621,10.8014,-0.0351495,-0.0271965
10.8025,10.7612,-0.0342562,-0.0253268
10.762,10.8015,-0.032305,-0.0238923
10.7812,10.7391,-0.0308508,-0.0214741
10.7696,10.7293,-0.0281021,-0.0189531
10.7601,10.7154,-0.0255088,-0.0166525
10.7462,10.7093,-0.0221007,-0.0151702
10.7344,10.6997,-0.0187195,-0.0142315
10.7223,10.6903,-0.0160573,-0.014129
10.7096,10.6816,-0.0143634,-0.0149007
10.6965,10.6738,-0.013825,-0.0165379
10.6828,10.6672,-0.0143671,-0.0188021
10.6685,10.662,-0.0157842,-0.0213671
10.6536,10.6582,-0.0177418,-0.0238308
10.6384,10.6554,-0.0198067,-0.0257443
10.6231,10.6532,-0.0216231,-0.0267927
10.6085,10.6506,-0.0228024,-0.0266779
10.595,10.6468,-0.0230971,-0.0252753
10.5834,10.6404,-0.0224988,-0.025066
10.5725,10.633,-0.0213111,-0.0251323
10.562,10.6253,-0.0196206,-0.0246065
10.5519,10.6169,-0.0179044,-0.0238697
10.5424,10.6081,-0.0165598,-0.0226466
10.5331,10.5991,-0.0147531,-0.0213853
10.5211,10.5863,-0.0131906,-0.0197372
10.5038,10.5765,-0.010964,-0.0178168
10.5254,10.5885,-0.0113324,-0.0150179
10.521,10.582,-0.0115353,-0.0139789
10.5243,10.585,-0.011682,-0.0141131
10.5046,10.5655,-0.0136486,-0.0121414
10.4953,10.5583,-0.0153212,-0.0123232
10.4855,10.5519,-0.0171619,-0.0131505
10.4754,10.5458,-0.0189208,-0.0144042
10.4645,10.5389,-0.0202825,-0.0157873
10.4555,10.5334,-0.0211396,-0.0171629
10.4461,10.5268,-0.0211911,-0.0181496
10.4354,10.5208,-0.0203895,-0.0186182
10.4293,10.5118,-0.0199241,-0.0184198
10.4232,10.5025,-0.0196302,-0.0177887
10.4189,10.4903,-0.0192353,-0.0166681
10.4102,10.486,-0.0183928,-0.0157029
10.4039,10.4785,-0.0175761,-0.0145088
10.3975,10.4715,-0.0164435,-0.0133983
10.3913,10.4648,-0.0151074,-0.0124776
10.3854,10.4584,-0.0136513,-0.0118681
10.3613,10.4284,-0.0125475,-0.0115836
10.3765,10.4447,-0.0119609,-0.0119999
10.3431,10.4043,-0.0120358,-0.0126634
10.3701,10.4285,-0.0124417,-0.0140491
10.3451,10.3962,-0.0133683,-0.0154048
10.3668,10.4111,-0.0146401,-0.0171248
10.3444,10.3813,-0.0158767,-0.0184777
10.3628,10.3926,-0.0170395,-0.0195167
10.3394,10.363,-0.0177923,-0.0199432
10.3365,10.3544,-0.0180667,-0.0196733
10.3534,10.3673,-0.017876,-0.018809
10.3482,10.3612,-0.0172081,-0.0188081
10.3432,10.3552,-0.0162826,-0.0183691
10.3388,10.349,-0.0156112,-0.0178587
10.3342,10.3432,-0.0146353,-0.0169993
10.3293,10.3367,-0.0137681,-0.0158678
10.3267,10.331,-0.0131143,-0.0148494
10.3216,10.327,-0.0127469,-0.0138903
10.3173,10.3223,-0.0127831,-0.0132413
10.3126,10.318,-0.0132565,-0.0130656
10.3042,10.3159,-0.0140321,-0.0133828
10.3019,10.3102,-0.0152177,-0.0140136
10.2964,10.3064,-0.0164626,-0.0149702
10.2905,10.3025,-0.0176987,-0.0161056
10.2846,10.2984,-0.0187111,-0.0171895
10.2789,10.294,-0.0193656,-0.01807
10.2732,10.2896,-0.019487,-0.0185419
10.2681,10.2847,-0.0190772,-0.0185586
10.2631,10.2799,-0.018177,-0.0181295
10.259,10.2744,-0.0175548,-0.0172641
10.2551,10.2691,-0.0169425,-0.0162802
10.2512,10.264,-0.0160001,-0.0152394
10.2472,10.2591,-0.0148393,-0.0142632
10.2434,10.2543,-0.0138847,-0.0135239
10.2399,10.2495,-0.0132626,-0.013131
10.2364,10.2447,-0.0130543,-0.0131414
10.2331,10.2398,-0.0133625,-0.0136477
10.1987,10.2838,-0.0133174,-0.0149435
10.1996,10.2765,-0.014657,-0.0159721
10.1979,10.2697,-0.0160729,-0.0171029
10.1958,10.2632,-0.0175097,-0.018214
10.1935,10.2569,-0.0187328,-0.0190895
10.191,10.2509,-0.0195526,-0.0195643
10.1885,10.245,-0.0198656,-0.0195594
10.186,10.2394,-0.0195826,-0.019006
10.1835,10.2339,-0.0187416,-0.0179595
10.1805,10.2278,-0.0177812,-0.0172626
10.1789,10.2231,-0.0168076,-0.0162589
10.1767,10.2179,-0.0155065,-0.0150071
10.1747,10.2126,-0.0146723,-0.0139498
