1.99748,0.00186888,0.11621,-0.0162118,-0.0217547,-0.000190045,0.0719624,0.0652714,-1.12205e-05,0.000321984,0.00999916,-0.00330902,-0.00056239,-0.00225075,0.0144863,-0.0102758,0,0,0,0
1.9995,-0.00342467,0.169115,0.0206715,-0.0122077,-0.00567125,0.0622711,0.0420776,0.0344063,0.0209726,-0.00424943,-0.12006,0.266181,0.0593201,-0.50802,-0.50043,0,0,0,0
1.99995,-0.00319165,0.169169,0.01925,-0.00857953,-0.00494121,0.0562465,0.0362419,0.040176,0.0180819,0.0153283,-0.115233,0.332551,0.0718108,-0.521222,-0.458225,0,0,0,0
2.00047,-0.00299176,0.169466,0.0178794,-0.00418349,-0.0040928,0.0502305,0.0302504,0.0458927,0.0154525,0.0345652,-0.111072,0.395276,0.0826201,-0.553144,-0.508504,0,0,0,0
2.00105,-0.00282202,0.169993,0.016552,0.000825546,-0.0031253,0.0441591,0.0244409,0.0509203,0.0130324,0.0535087,-0.107658,0.437561,0.0907744,-0.462567,-0.532348,0,0,0,0
2.00169,-0.00267803,0.170631,0.0152586,0.0063146,-0.00205076,0.037758,0.018614,0.0557246,0.0110149,0.0607359,-0.104902,0.47481,0.101241,-0.55269,-0.519471,0,0,0,0
2.00239,-0.00255917,0.171481,0.0139951,0.0121601,-0.000875159,0.0314182,0.0127005,0.0606955,0.00899651,0.0792795,-0.102425,0.501866,0.110519,-0.581986,-0.527343,0,0,0,0
2.00315,-0.00246332,0.172551,0.0127558,0.0182232,0.000397933,0.0252098,0.00678022,0.0650283,0.00716122,0.0975691,-0.100531,0.50598,0.117097,-0.462747,-0.498768,0,0,0,0
2.00396,-0.00238819,0.173838,0.011535,0.0243788,0.00176551,0.0190644,0.000807202,0.0696135,0.00552193,0.115508,-0.0989127,0.506995,0.125826,-0.474275,-0.461929,0,0,0,0
2.00483,-0.00233155,0.175339,0.0103278,0.0304975,0.00323066,0.0127978,-0.00504816,0.0743112,0.00406413,0.133119,-0.0977216,0.501664,0.133031,-0.482236,-0.497185,0,0,0,0
2.00575,-0.00229122,0.177049,0.00912882,0.0364403,0.00478254,0.00672645,-0.0109544,0.0787395,0.00278779,0.150436,-0.0968126,0.481485,0.140231,-0.468287,-0.49073,0,0,0,0
2.00672,-0.00226504,0.178965,0.00793385,0.0420845,0.0064247,0.000668753,-0.0168004,0.0828546,0.00168918,0.16747,-0.0961005,0.446103,0.147545,-0.428953,-0.438099,0,0,0,0
2.00775,-0.00225086,0.181083,0.00673862,0.047304,0.00815671,-0.00542167,-0.0225697,0.0873332,0.000778114,0.184159,-0.0955339,0.412155,0.156109,-0.516004,-0.442925,0,0,0,0
2.00882,-0.00224658,0.1834,0.00553914,0.0519786,0.00997767,-0.0115438,-0.0282916,0.0915353,3.46e-05,0.200566,-0.095177,0.366401,0.163575,-0.562142,-0.465357,0,0,0,0
2.00995,-0.00225011,0.185912,0.00433166,0.0559878,0.011891,-0.0178846,-0.0338568,0.095278,-0.000538775,0.216706,-0.0949636,0.306595,0.170206,-0.56095,-0.478527,0,0,0,0
2.01111,-0.00225945,0.188616,0.00311192,0.0591847,0.0138814,-0.0238844,-0.0394706,0.0983774,-0.000946584,0.232592,-0.0947653,0.230682,0.176394,-0.505289,-0.455419,0,0,0,0
2.01231,-0.00227254,0.191508,0.00187678,0.061393,0.015968,-0.0297026,-0.0440935,0.100885,-0.00118248,0.248211,-0.094272,0.142034,0.185499,-0.512422,-0.320892,0,0,0,0
2.01353,-0.00228722,0.194586,0.000614194,0.0624286,0.0181703,-0.035442,-0.0463669,0.102355,-0.00130629,0.263904,-0.0914982,0.0320916,0.194276,-0.434205,-0.0815928,0,0,0,0
2.01476,-0.00230183,0.197847,-0.000666918,0.0621448,0.0204904,-0.0411837,-0.0452919,0.103674,-0.00121751,0.279045,-0.0905523,-0.076739,0.204895,-0.511899,0.222475,0,0,0,0
2.01601,-0.00231465,0.201288,-0.00196824,0.0604431,0.022902,-0.046788,-0.0402108,0.10418,-0.000931785,0.293491,-0.0930532,-0.198326,0.210833,-0.465469,0.586296,0,0,0,0
2.01726,-0.00232341,0.204904,-0.00331726,0.0573349,0.0253524,-0.0524855,-0.0309788,0.104774,-0.000536081,0.307934,-0.0938631,-0.311697,0.212136,-0.507849,0.917819,0,0,0,0
2.01852,-0.00232661,0.208692,-0.00471182,0.0528276,0.0277421,-0.0574551,-0.0179603,0.104951,-6.70124e-06,0.322082,-0.0954406,-0.427349,0.203027,-0.401286,1.21187,0,0,0,0
2.01978,-0.00232236,0.212647,-0.00615947,0.0470438,0.0299541,-0.0614471,-0.00201352,0.105316,0.000682521,0.335842,-0.0982756,-0.530635,0.18335,-0.267294,1.41831,0,0,0,0
2.02105,-0.00230879,0.216764,-0.00766814,0.0400993,0.0318392,-0.063175,0.0157179,0.105859,0.0015375,0.34918,-0.102356,-0.621407,0.151136,-0.0344371,1.51537,0,0,0,0
2.02233,-0.00228373,0.221038,-0.00924495,0.0321952,0.0332518,-0.0617215,0.033763,0.106903,0.00258584,0.362055,-0.107692,-0.692162,0.107345,0.253879,1.47957,0,0,0,0
2.02362,-0.00224466,0.225463,-0.0108959,0.0236156,0.0340676,-0.0567328,0.0504517,0.108717,0.00385822,0.374456,-0.114184,-0.736747,0.054213,0.549705,1.30067,0,0,0,0
2.02494,-0.00218873,0.230035,-0.0126249,0.0147021,0.0341977,-0.0484068,0.0640969,0.111435,0.00538021,0.386407,-0.121544,-0.751686,-0.00503171,0.80931,0.98495,0,0,0,0
2.0263,-0.00211227,0.234741,-0.0144633,0.0058176,0.033603,-0.0374024,0.0731594,0.114997,0.00720382,0.398192,-0.130823,-0.737369,-0.0664085,0.993165,0.556985,0,0,0,0
2.02771,-0.00201451,0.239494,-0.0163448,-0.00273673,0.0323262,-0.0247791,0.0769957,0.118878,0.00905113,0.39848,-0.135948,-0.699575,-0.120754,1.09291,0.0963972,0,0,0,0
2.02916,-0.00189111,0.244349,-0.0182809,-0.0106648,0.0303954,-0.0115548,0.0747565,0.123366,0.0113657,0.409703,-0.142167,-0.639354,-0.174411,1.09986,-0.42763,0,0,0,0
2.03066,-0.00173854,0.249338,-0.0202611,-0.01796,0.0279362,0.00147354,0.0689277,0.126342,0.0138948,0.420881,-0.145845,-0.597931,-0.211216,1.06692,-0.499659,0,0,0,0
2.0322,-0.00155402,0.25446,-0.0222685,-0.0247102,0.0251179,0.0135926,0.0627315,0.128872,0.0166686,0.431835,-0.148374,-0.550923,-0.237105,0.959125,-0.491979,0,0,0,0
2.03376,-0.00133461,0.259711,-0.0242907,-0.0308212,0.0220605,0.0239266,0.056555,0.131184,0.0196887,0.442524,-0.150127,-0.493713,-0.254435,0.775547,-0.495117,0,0,0,0
2.03535,-0.00107741,0.265089,-0.0263173,-0.0362113,0.0188667,0.0316975,0.0505512,0.133157,0.0229479,0.452942,-0.151166,-0.429536,-0.264467,0.534148,-0.505007,0,0,0,0
2.03695,-0.0007796,0.270591,-0.0283399,-0.0408544,0.0156173,0.0364274,0.0447254,0.134582,0.0264389,0.463096,-0.151514,-0.365147,-0.268732,0.265245,-0.511991,0,0,0,0
2.03857,-0.000438402,0.276212,-0.0303521,-0.0447069,0.0123655,0.0378479,0.0388105,0.135306,0.0301581,0.472979,-0.151327,-0.300657,-0.269084,-0.00979422,-0.515779,0,0,0,0
2.04019,-5.10988e-05,0.281951,-0.0323492,-0.0478341,0.00914934,0.036145,0.0329593,0.135042,0.0341036,0.482602,-0.150645,-0.244177,-0.266894,-0.254707,-0.502209,0,0,0,0
2.04181,0.000385784,0.287755,-0.0344401,-0.0503666,0.00599355,0.031824,0.0270248,0.133484,0.0383219,0.491965,-0.149612,-0.203612,-0.26306,-0.435099,-0.456671,0,0,0,0
2.04339,0.000873471,0.293708,-0.0363986,-0.0524647,0.00286777,0.0261537,0.021105,0.130708,0.0427129,0.50107,-0.147931,-0.17522,-0.261458,-0.487693,-0.463503,0,0,0,0
2.04494,0.00141656,0.299773,-0.0383709,-0.0543341,-0.000228303,0.0204729,0.015267,0.126816,0.0473779,0.509892,-0.145968,-0.15851,-0.260831,-0.474002,-0.507857,0,0,0,0
2.04643,0.00201661,0.305947,-0.0402813,-0.0561076,-0.00330041,0.0150067,0.00951127,0.121684,0.052272,0.518438,-0.14393,-0.156779,-0.258403,-0.43693,-0.489162,0,0,0,0
2.04785,0.00267711,0.312222,-0.0421648,-0.0579352,-0.0063509,0.0104426,0.00373289,0.115428,0.0574241,0.526694,-0.141763,-0.168013,-0.256041,-0.326946,-0.484764,0,0,0,0
2.04918,0.00340107,0.318594,-0.0440189,-0.0599841,-0.00937648,0.00761732,-0.00190635,0.108094,0.0628291,0.53466,-0.139602,-0.191816,-0.252491,-0.154388,-0.470258,0,0,0,0
2.05043,0.00419064,0.32504,-0.0458419,-0.0623801,-0.0123627,0.00710949,-0.00729295,0.0997928,0.0685092,0.542331,-0.13767,-0.22625,-0.246254,0.0611743,-0.427326,0,0,0,0
2.05157,0.00505088,0.33158,-0.0476684,-0.0652309,-0.0152727,0.00930543,-0.0120441,0.0913601,0.0749881,0.544451,-0.172719,-0.260782,-0.237361,0.275328,-0.39369,0,0,0,0
2.0526,0.00598348,0.338224,-0.0494062,-0.068642,-0.0180534,0.0144469,-0.0151668,0.0810325,0.0805511,0.556923,-0.132072,-0.314866,-0.220383,0.541724,-0.184231,0,0,0,0
2.05351,0.00699159,0.344951,-0.0510902,-0.0726113,-0.0206374,0.0221632,-0.0158808,0.0711949,0.0869774,0.56374,-0.131542,-0.358116,-0.198576,0.721469,0.0504893,0,0,0,0
2.0543,0.00807836,0.351761,-0.0527415,-0.0770342,-0.0229561,0.0318678,-0.0141591,0.0615734,0.0936674,0.572359,-0.131106,-0.386801,-0.17243,0.847505,0.35978,0,0,0,0
2.05498,0.00924699,0.358662,-0.0543559,-0.0817294,-0.0249621,0.0414356,-0.00862524,0.0529437,0.100463,0.576853,-0.130528,-0.399113,-0.144787,0.813168,0.503004,0,0,0,0
2.05556,0.0105013,0.365684,-0.0559256,-0.0863857,-0.0266276,0.051086,-0.00687707,0.0451011,0.10816,0.58739,-0.12938,-0.38175,-0.116627,0.829408,0.776494,0,0,0,0
2.05605,0.0118376,0.372741,-0.0574444,-0.0907739,-0.0279696,0.0576305,0.00696069,0.0384938,0.114539,0.588858,-0.125232,-0.34755,-0.0919033,0.476463,0.715273,0,0,0,0
2.05648,0.0132589,0.37984,-0.0589055,-0.0945404,-0.0290173,0.0615764,0.0153442,0.0328647,0.121781,0.594011,-0.120287,-0.286018,-0.0719232,0.199311,0.67605,0,0,0,0
2.05684,0.0147682,0.387003,-0.0603032,-0.0974658,-0.029819,0.0618982,0.022607,0.0279047,0.129177,0.599427,-0.113924,-0.207679,-0.0577958,-0.122718,0.536903,0,0,0,0
2.05715,0.0163671,0.39423,-0.0616348,-0.099397,-0.0304382,0.058306,0.0277137,0.0232045,0.136712,0.604672,-0.106587,-0.121165,-0.0498939,-0.448046,0.325861,0,0,0,0
2.05739,0.0180576,0.401519,-0.0629004,-0.100391,-0.0309583,0.0523964,0.0301133,0.017453,0.144421,0.609696,-0.0991858,-0.0552727,-0.0490621,-0.47506,0.1069,0,0,0,0
2.05756,0.019842,0.408861,-0.0641378,-0.100647,-0.0314488,0.0465615,0.0299039,0.011275,0.15229,0.614486,-0.0917859,0.00514604,-0.0515064,-0.481329,-0.114337,0,0,0,0
2.05765,0.0217223,0.416255,-0.0653494,-0.100224,-0.0319367,0.0407335,0.0271411,0.0044953,0.16032,0.619039,-0.0847985,0.0561831,-0.0549933,-0.462739,-0.309974,0,0,0,0
2.05766,0.0236992,0.423711,-0.0664298,-0.0992423,-0.0324351,0.0349257,0.0223848,-0.00286245,0.168503,0.623356,-0.0784899,0.0985989,-0.0572792,-0.473684,-0.461208,0,0,0,0
2.05757,0.0257753,0.431218,-0.0674558,-0.0978705,-0.0329159,0.0291557,0.0166485,-0.0111296,0.176845,0.627429,-0.0735056,0.124903,-0.0555709,-0.490682,-0.490572,0,0,0,0
2.05738,0.0279525,0.438772,-0.0684307,-0.0962831,-0.0333505,0.0233886,0.0109696,-0.0201442,0.185331,0.631265,-0.0694058,0.138102,-0.051167,-0.504765,-0.460179,0,0,0,0
2.05707,0.0302323,0.446371,-0.0693555,-0.0946359,-0.0337275,0.017949,0.00573633,-0.0299227,0.19395,0.634869,-0.0658316,0.136902,-0.0457599,-0.450242,-0.414328,0,0,0,0
2.05665,0.0326164,0.454012,-0.0702303,-0.0930705,-0.0340317,0.0129362,0.00145511,-0.0403854,0.202693,0.638247,-0.0629725,0.122672,-0.0377528,-0.38408,-0.301486,0,0,0,0
2.05609,0.0351062,0.461676,-0.0710914,-0.0917688,-0.0342524,0.00910777,-0.00116713,-0.0504662,0.21118,0.631267,-0.0612832,0.0993056,-0.0300981,-0.275171,-0.185161,0,0,0,0
2.0554,0.0377027,0.469392,-0.0718618,-0.0908926,-0.0343869,0.00721146,-0.00137221,-0.0632015,0.220563,0.645001,-0.0584223,0.0547981,-0.0175317,-0.0728346,0.0913505,0,0,0,0
2.05457,0.0404078,0.477147,-0.0725763,-0.0905038,-0.0344391,0.00756589,0.00123316,-0.074651,0.229559,0.647401,-0.0557874,0.0160248,-0.00796724,0.117199,0.313183,0,0,0,0
2.0536,0.0432214,0.484933,-0.0732297,-0.0905451,-0.0344265,0.0100783,0.00624224,-0.0856056,0.238627,0.650008,-0.052323,-0.015662,-0.000570346,0.284521,0.501544,0,0,0,0
2.05251,0.046144,0.492749,-0.0738177,-0.0908809,-0.0343744,0.0142927,0.0131235,-0.0956378,0.24772,0.652515,-0.0477056,-0.0330755,0.00336749,0.402313,0.627492,0,0,0,0
2.0513,0.049176,0.50059,-0.0743726,-0.091298,-0.0343133,0.0194634,0.0209217,-0.104453,0.256738,0.654921,-0.0416095,-0.031044,0.00290108,0.451483,0.666548,0,0,0,0
2.05,0.0523157,0.508443,-0.0748226,-0.0915407,-0.034286,0.024598,0.0284847,-0.111006,0.265057,0.647204,-0.0346066,-0.00250166,-0.00296149,0.366041,0.552508,0,0,0,0
2.04862,0.0555563,0.516225,-0.0752055,-0.0913212,-0.0343274,0.0284149,0.0342273,-0.117325,0.274245,0.64952,-0.0267026,0.0388715,-0.012413,0.272468,0.408597,0,0,0,0
2.04718,0.0589065,0.524033,-0.075521,-0.0904995,-0.0344651,0.0307876,0.0377624,-0.122701,0.283353,0.651719,-0.0181033,0.0941786,-0.0251352,0.13034,0.192257,0,0,0,0
2.04568,0.0623647,0.531847,-0.0757738,-0.0889445,-0.0347196,0.0312122,0.038297,-0.126879,0.292064,0.643702,-0.0105331,0.155957,-0.0402245,-0.0377926,-0.112899,0,0,0,0
2.04412,0.0659354,0.539732,-0.0759643,-0.0866155,-0.0350968,0.0296733,0.0357648,-0.132221,0.301685,0.656824,-0.00138473,0.217489,-0.0537688,-0.205763,-0.329267,0,0,0,0
2.0425,0.0696145,0.547617,-0.0761031,-0.0836223,-0.0355787,0.0263494,0.0304828,-0.137259,0.310781,0.657588,0.00528072,0.265945,-0.0644136,-0.329271,-0.495299,0,0,0,0
2.04081,0.0734037,0.555517,-0.0761966,-0.0802047,-0.0361125,0.0219551,0.0246203,-0.143243,0.319998,0.659032,0.0100828,0.292176,-0.0689594,-0.393932,-0.492038,0,0,0,0
2.03905,0.0773038,0.563434,-0.0762483,-0.0765463,-0.0366751,0.0171203,0.0188501,-0.149745,0.329244,0.660372,0.0139944,0.304355,-0.0711133,-0.403304,-0.452519,0,0,0,0
