10.2751,10.2799,0,0
10.2977,10.3026,2.93763e-07,2.90058e-07
10.3462,10.1292,-0.0216333,-0.0133611
10.3475,10.1308,-0.0236857,-0.0165626
10.3428,10.136,-0.0245989,-0.0191628
10.3368,10.1413,-0.0272469,-0.0208549
10.3518,10.1668,-0.0296074,-0.0214939
10.3258,10.1512,-0.0320509,-0.0233574
10.3207,10.1556,-0.033873,-0.0253829
10.3166,10.1613,-0.0356832,-0.0268795
10.3181,10.1677,-0.0380668,-0.0287487
10.3349,10.1923,-0.0397509,-0.0304828
10.3306,10.1962,-0.0410005,-0.0319003
10.3971,10.1915,-0.0427242,-0.0327866
10.391,10.1958,-0.0443133,-0.0337978
10.3636,10.1805,-0.0453452,-0.0345245
10.359,10.1849,-0.0459275,-0.0353175
10.3545,10.1893,-0.0463172,-0.0359379
10.3504,10.1935,-0.0462908,-0.0361073
10.3665,10.2181,-0.0457007,-0.0358023
10.3429,10.2017,-0.0456995,-0.0354645
10.338,10.2063,-0.0442735,-0.0344689
10.3324,10.2108,-0.0432622,-0.0332687
10.328,10.2151,-0.0415057,-0.0314341
10.3464,10.2398,-0.0395987,-0.0298731
10.3424,10.2431,-0.0368492,-0.02722
10.3396,10.2455,-0.0335113,-0.0240937
10.3368,10.248,-0.030242,-0.0210832
10.3351,10.2472,-0.0256174,-0.0175014
10.3244,10.2555,-0.0212932,-0.0146743
10.3297,10.2499,-0.0176554,-0.0123521
10.3244,10.2551,-0.0148792,-0.0114372
10.322,10.2576,-0.0137381,-0.0117474
10.3183,10.2604,-0.0139487,-0.0131611
10.3351,10.2845,-0.0154568,-0.0154753
10.3313,10.289,-0.0178653,-0.0182526
10.326,10.2944,-0.0205099,-0.0209185
10.3214,10.3005,-0.0230441,-0.0230264
10.3172,10.3066,-0.0247847,-0.0240218
10.3131,10.3116,-0.0252826,-0.0235332
10.3106,10.3154,-0.0245844,-0.0216232
10.3081,10.3172,-0.0225196,-0.0210768
10.3071,10.3178,-0.0205058,-0.0203346
10.3253,10.3396,-0.0190274,-0.0194785
10.3244,10.3391,-0.017537,-0.0181068
10.3024,10.3179,-0.0156823,-0.0169094
10.3233,10.3378,-0.0137032,-0.015008
10.302,10.3166,-0.0114787,-0.0129713
10.3226,10.3363,-0.00900981,-0.0106589
10.2951,10.385,-0.00667117,-0.00831989
10.2776,10.3611,-0.0060307,-0.00605799
10.2811,10.3592,-0.00616032,-0.00403761
10.2828,10.3583,-0.00706692,-0.00282045
10.3031,10.3804,-0.00867124,-0.00274704
10.2838,10.3589,-0.0110626,-0.00347141
10.3016,10.3826,-0.0134555,-0.00476028
10.2817,10.3618,-0.0160639,-0.00701506
10.2834,10.3609,-0.0181187,-0.00910426
10.3049,10.3808,-0.0188838,-0.0105499
10.3079,10.3776,-0.0190693,-0.011667
10.3104,10.3674,-0.0182039,-0.011884
10.3171,10.3687,-0.0190622,-0.01127
10.3437,10.386,-0.0196952,-0.0102782
10.3274,10.3618,-0.0197209,-0.0102263
10.332,10.3584,-0.0200978,-0.00977954
10.3357,10.3579,-0.0201222,-0.0095076
10.3602,10.3763,-0.0198244,-0.0084071
10.3432,10.354,-0.0197095,-0.00756362
10.3465,10.3474,-0.0192986,-0.00641151
10.3523,10.3522,-0.0187638,-0.00583059
10.3566,10.3518,-0.0180211,-0.0052714
10.3822,10.3715,-0.0172541,-0.00511604
10.3866,10.3693,-0.016117,-0.00508225
10.3723,10.3454,-0.0151381,-0.0057706
10.3787,10.3416,-0.0142194,-0.00668383
10.3862,10.3376,-0.0136778,-0.00785198
10.3983,10.3257,-0.0136068,-0.00935583
10.4059,10.3224,-0.0135133,-0.0101895
10.4181,10.3146,-0.0140415,-0.0112641
10.4483,10.3275,-0.0146555,-0.0117173
10.44,10.2972,-0.0154424,-0.0123273
10.4495,10.2892,-0.016135,-0.0121491
10.4619,10.2733,-0.0169129,-0.0111714
10.4678,10.2766,-0.0175211,-0.0107979
10.4733,10.2726,-0.0178807,-0.0101757
10.4799,10.2668,-0.0182565,-0.00976763
10.4844,10.2661,-0.0185919,-0.00921062
10.4894,10.2637,-0.0188086,-0.00824898
10.4659,10.3101,-0.018516,-0.00951972
10.5021,10.2556,-0.019125,-0.00601911
10.5048,10.2546,-0.0189263,-0.00483026
10.48,10.3019,-0.0181898,-0.00450683
10.4578,10.3471,-0.0173103,-0.00433447
10.464,10.3425,-0.0175744,-0.00383066
10.4704,10.3377,-0.0180796,-0.0037805
10.4778,10.333,-0.0189003,-0.00424916
10.4843,10.3279,-0.0196819,-0.00498681
10.5102,10.3442,-0.0203073,-0.00586461
10.5174,10.3384,-0.0215008,-0.0072873
10.504,10.3106,-0.0220186,-0.00822764
10.5117,10.3049,-0.0223893,-0.0089939
10.5197,10.2982,-0.0223178,-0.00925919
10.5262,10.2934,-0.0218309,-0.00902402
10.5314,10.2884,-0.021102,-0.00841235
10.5383,10.2852,-0.0202989,-0.00750687
10.5442,10.2812,-0.0193868,-0.00628174
10.551,10.2776,-0.0187229,-0.00503428
10.5578,10.2745,-0.0185697,-0.00405694
10.5598,10.2721,-0.0183631,-0.00325073
10.5695,10.2687,-0.0189258,-0.00270097
10.5751,10.267,-0.0199583,-0.00285614
10.5803,10.2668,-0.0214879,-0.00360473
10.584,10.2666,-0.0231653,-0.00465065
10.6364,10.2375,-0.0254917,-0.00545394
10.6446,10.2249,-0.0279816,-0.00630767
10.6328,10.2435,-0.027432,-0.00821681
10.6374,10.2368,-0.0277096,-0.00861007
10.6525,10.2721,-0.0272949,-0.0103369
10.6297,10.2593,-0.0267936,-0.0091012
10.6274,10.2598,-0.0259931,-0.0081247
10.6305,10.2621,-0.0252288,-0.00698271
10.6305,10.2646,-0.0240903,-0.00578132
10.632,10.2648,-0.0228681,-0.00464908
10.6339,10.2652,-0.021985,-0.00389653
10.6045,10.3169,-0.0212159,-0.00438142
10.6127,10.3107,-0.0214964,-0.00423463
10.6151,10.3114,-0.0226584,-0.00526335
10.618,10.3099,-0.0245299,-0.00682165
10.6206,10.3093,-0.0268543,-0.00883937
10.6217,10.309,-0.0293954,-0.011024
10.6686,10.2817,-0.0320527,-0.0124353
10.6212,10.3132,-0.0336929,-0.0148879
10.6217,10.3146,-0.0350404,-0.0159807
10.6191,10.3125,-0.0355843,-0.0161406
